sec,nsec,x,y,yaw,map_x,map_y,map_yaw,map_pose_valid,v_real,w_real,v_now,w_now,v_cmd,w_cmd,v_nav,w_nav,velocity_violation,curvature,dw_v_max,dw_v_min,dw_w_max,dw_w_min,v_reg
1772480033,900792476,-0.367935,-1.510731,2.453963,-1.274070,-1.052704,-1.337262,1,0.220196,-0.007112,0.220000,-0.008112,0.220000,-0.001310,0.220000,-0.001310,0,-0.005954,0.220000,0.212667,0.011888,-0.028112,0.220000
1772480033,925796619,-0.372703,-1.506880,2.454044,-1.279772,-1.057178,-1.339029,1,0.219624,-0.004408,0.220000,-0.001310,0.220000,0.018690,0.220000,0.018690,0,0.127736,0.220000,0.212667,0.018690,-0.021310,0.220000
1772480033,975833984,-0.380952,-1.499909,2.454430,-1.277439,-1.067723,-1.338644,1,0.220317,-0.011079,0.220000,0.018690,0.220000,0.029922,0.220000,0.029922,0,0.136010,0.220000,0.212667,0.038690,-0.001310,0.220000
1772480034,894423,-0.384747,-1.496841,2.455151,-1.276281,-1.072465,-1.337923,1,0.219734,0.026259,0.220000,0.029922,0.220000,0.029597,0.220000,0.029597,0,0.134533,0.220000,0.212667,0.049922,0.009922,0.220000
1772480034,25867308,-0.389797,-1.493338,2.455156,-1.274390,-1.078312,-1.337918,1,0.220040,0.030213,0.220000,0.029597,0.220000,0.028553,0.220000,0.028553,0,0.129784,0.220000,0.212667,0.049597,0.009597,0.220000
1772480034,75914752,-0.398052,-1.486554,2.456594,-1.271939,-1.088712,-1.336480,1,0.220557,0.031846,0.220000,0.028553,0.220000,0.028357,0.220000,0.028357,0,0.128896,0.220000,0.212667,0.048553,0.008553,0.220000
1772480034,100948800,-0.400515,-1.483718,2.457751,-1.271700,-1.092461,-1.335323,1,0.219889,0.029294,0.220000,0.028357,0.220000,0.029948,0.220000,0.029948,0,0.136128,0.220000,0.212667,0.048357,0.008357,0.220000
1772480034,126055933,-0.407065,-1.479472,2.458983,-1.269067,-1.099809,-1.334091,1,0.219642,0.038649,0.220000,0.029948,0.220000,0.026018,0.220000,0.026018,0,0.118265,0.220000,0.212667,0.049948,0.009948,0.220000
1772480034,176097649,-0.415322,-1.471611,2.460297,-1.267268,-1.111067,-1.332777,1,0.219817,0.029787,0.220000,0.026018,0.220000,0.029454,0.220000,0.029454,0,0.133884,0.220000,0.212667,0.046018,0.006018,0.220000
1772480034,201054230,-0.420155,-1.468692,2.461085,-1.265265,-1.116155,-1.332098,1,0.220316,0.027638,0.220000,0.029454,0.220000,0.026253,0.220000,0.026253,0,0.119333,0.220000,0.212667,0.049454,0.009454,0.220000
