sec,nsec,x,y,yaw,map_x,map_y,map_yaw,map_pose_valid,v_real,w_real,v_now,w_now,v_cmd,w_cmd,v_nav,w_nav,velocity_violation,curvature,dw_v_max,dw_v_min,dw_w_max,dw_w_min,v_reg
1772478888,110687167,0.175221,-1.770720,2.593512,-1.429918,-0.403203,-1.292357,1,0.066272,0.015183,0.073333,-0.007031,0.080667,-0.007048,0.080667,-0.007048,0,-0.087373,0.080667,0.066000,0.012969,-0.027031,0.220000
1772478888,135712225,0.173383,-1.767912,2.594185,-1.430468,-0.406513,-1.291684,1,0.073492,-0.005438,0.080667,-0.007048,0.088000,0.012193,0.088000,0.012193,0,0.138555,0.088000,0.073333,0.012952,-0.027048,0.220000
1772478888,160709045,0.171756,-1.768356,2.593289,-1.428970,-0.407289,-1.292580,1,0.089749,-0.004624,0.088000,0.012193,0.095333,-0.002520,0.095333,-0.002520,0,-0.026436,0.095333,0.080667,0.032193,-0.007807,0.220000
1772478888,210828673,0.168552,-1.764868,2.594217,-1.428977,-0.412026,-1.291651,1,0.087985,0.004040,0.095333,-0.002520,0.102667,0.011185,0.102667,0.011185,0,0.108943,0.102667,0.088000,0.017480,-0.022520,0.220000
1772478888,235870822,0.166650,-1.764054,2.594699,-1.428129,-0.413913,-1.291169,1,0.095149,-0.004959,0.102667,0.011185,0.110000,0.006438,0.110000,0.006438,0,0.058530,0.110000,0.095333,0.031185,-0.008815,0.220000
1772478888,260872400,0.164815,-1.763020,2.594387,-1.427480,-0.415917,-1.291481,1,0.111546,0.016671,0.110000,0.006438,0.117333,0.004941,0.117333,0.004941,0,0.042107,0.117333,0.102667,0.026438,-0.013562,0.220000
1772478888,311040458,0.159602,-1.760579,2.594770,-1.425299,-0.421244,-1.291098,1,0.110682,-0.009904,0.117333,0.004941,0.124667,-0.000898,0.124667,-0.000898,0,-0.007205,0.124667,0.110000,0.024941,-0.015059,0.220000
1772478888,335879728,0.156628,-1.759050,2.594923,-1.424148,-0.424383,-1.290946,1,0.125782,-0.010361,0.124667,-0.000898,0.132000,-0.002658,0.132000,-0.002658,0,-0.020137,0.132000,0.117333,0.019102,-0.020898,0.220000
1772478888,361000709,0.153282,-1.756574,2.595414,-1.423363,-0.428471,-1.290454,1,0.132778,0.012936,0.132000,-0.002658,0.139333,-0.000545,0.139333,-0.000545,0,-0.003915,0.139333,0.124667,0.017342,-0.022658,0.220000
1772478888,411005750,0.148402,-1.755204,2.594775,-1.420702,-0.432784,-1.291094,1,0.132044,-0.005078,0.139333,-0.000545,0.146667,-0.009843,0.146667,-0.009843,0,-0.067109,0.146667,0.132000,0.019455,-0.020545,0.220000
